 
       w [eV]        Osc. strength         Transition      Weight      KS [eV]      D<S*S>
 
 ==========================================================================================
 
      3.529          0.0000361           193   -> 278       1.000       3.529       0.021
      3.530          0.0000348           269   -> 283       0.801       3.530       0.479
      3.530          0.0002152           269   -> 283       0.867       3.530       0.492
      3.531          0.0000222           266   -> 281       1.000       3.531       1.254
      3.533          0.0000915           271   -> 284       0.999       3.532       0.640
      3.534          0.0000168           181   -> 279       1.000       3.534       0.980
      3.535          0.0000137           266   -> 281       0.999       3.535       0.725
      3.535          0.0002214           263   -> 280       0.999       3.535       1.094
      3.539          0.0001204           277   -> 297       0.952       3.539       1.798
      3.539          0.0000346           272   -> 286       0.694       3.540       1.934
      3.540          0.0001628           192   -> 278       1.000       3.539       0.026
      3.541          0.0000237           268   -> 282       0.955       3.542       1.826
      3.542          0.0000342           271   -> 285       0.987       3.542       1.471
      3.542          0.0002889           272   -> 286       0.714       3.540       0.188
      3.544          0.0002096           268   -> 282       0.963       3.543       0.265
      3.545          0.0001219           263   -> 280       0.997       3.544       0.843
      3.545          0.0010170           277   -> 297       0.965       3.543       0.334
      3.546          0.0000397           270   -> 284       0.999       3.546       1.354
      3.546          0.0004842           271   -> 285       0.968       3.545       0.231
      3.549          0.0000354           276   -> 291       0.866       3.550       1.899
      3.550          0.0000083           274   -> 287       0.726       3.550       1.920
      3.550          0.0000819           270   -> 284       0.995       3.550       0.757
      3.551          0.0000572           191   -> 278       1.000       3.551       0.028
      3.552          0.0010175           276   -> 291       0.848       3.551       0.085
      3.553          0.0000247           211   -> 279       1.000       3.553       0.996
      3.553          0.0001215           210   -> 279       0.996       3.553       1.006
      3.554          0.0010359           274   -> 287       0.722       3.551       0.013
      3.554          0.0002460           268   -> 283       0.990       3.554       1.421
      3.559          0.0000469           278   -> 334       1.000       3.558       0.005
      3.559          0.0000780           270   -> 285       0.992       3.560       1.538
      3.560          0.0000636           267   -> 282       0.956       3.560       1.782
      3.562          0.0000367           270   -> 285       0.970       3.562       0.537
      3.563          0.0001068           269   -> 284       1.000       3.563       1.283
      3.565          0.0001806           268   -> 283       0.775       3.563       0.956
      3.565          0.0005508           274   -> 288       0.569       3.566       1.096
      3.565          0.0010629           267   -> 282       0.783       3.562       0.812
      3.565          0.0005267           180   -> 279       0.900       3.565       0.768
      3.566          0.0001331           262   -> 280       1.000       3.566       1.136
      3.567          0.0001110           269   -> 284       0.999       3.567       0.696
      3.569          0.0009872           274   -> 288       0.790       3.566       0.053
      3.573          0.0000097           265   -> 281       0.990       3.573       1.563
      3.573          0.0005352           267   -> 283       0.998       3.573       1.166
      3.576          0.0000453           209   -> 279       1.000       3.576       0.998
      3.577          0.0001877           265   -> 281       0.993       3.576       0.416
      3.577          0.0000436           269   -> 285       0.995       3.577       1.463
      3.577          0.0000485           276   -> 292       0.997       3.577       1.486
      3.577          0.0000552           262   -> 280       1.000       3.577       0.884
      3.578          0.0001409           276   -> 292       0.997       3.578       0.509
      3.580          0.0000478           269   -> 285       0.996       3.579       0.468
      3.581          0.0000442           274   -> 289       0.971       3.581       1.784
      3.582          0.0000003           277   -> 298       0.724       3.583       1.991
      3.582          0.0000625           261   -> 280       0.993       3.582       1.103
      3.583          0.0003331           274   -> 289       0.869       3.582       0.458
      3.583          0.0000954           267   -> 283       0.910       3.583       0.613
      3.585          0.0001317           277   -> 298       0.736       3.583       0.027
      3.586          0.0000770           190   -> 278       0.999       3.585       0.017
      3.586          0.0000018           271   -> 286       0.800       3.587       1.980
      3.588          0.0001267           277   -> 299       0.999       3.587       1.281
      3.588          0.0001021           278   -> 335       0.999       3.588       0.012
      3.589          0.0006193           271   -> 286       0.800       3.588       0.017
      3.590          0.0000008           274   -> 290       0.755       3.591       1.981
      3.591          0.0000304           264   -> 281       0.924       3.591       1.561
      3.591          0.0000279           275   -> 291       0.699       3.592       1.726
      3.592          0.0001657           277   -> 299       0.997       3.592       0.680
      3.593          0.0002047           274   -> 290       0.760       3.591       0.222
      3.593          0.0000505           261   -> 280       0.911       3.593       1.014
      3.593          0.0000902           266   -> 282       0.858       3.593       1.247
      3.594          0.0000714           264   -> 281       0.983       3.594       0.627
      3.595          0.0000481           179   -> 279       0.999       3.595       0.947
      3.595          0.0002653           275   -> 291       0.819       3.593       0.141
      3.596          0.0000256           273   -> 287       0.733       3.597       1.850
      3.596          0.0003895           266   -> 282       0.992       3.595       0.535
      3.597          0.0000111           268   -> 284       0.999       3.597       1.380
      3.600          0.0000248           276   -> 293       0.799       3.602       1.971
      3.600          0.0000291           277   -> 300       0.948       3.600       1.801
      3.601          0.0003066           268   -> 284       0.961       3.601       0.549
      3.601          0.0010484           273   -> 287       0.659       3.597       0.165
      3.602          0.0003967           277   -> 300       0.935       3.601       0.120
      3.604          0.0000003           270   -> 286       0.755       3.605       1.992
      3.606          0.0000093           208   -> 279       0.999       3.606       0.997
      3.606          0.0001371           270   -> 286       0.647       3.605       0.326
      3.606          0.0000088           266   -> 283       0.964       3.606       0.888
      3.608          0.0025674           276   -> 293       0.778       3.603       0.026
      3.609          0.0000018           272   -> 287       0.708       3.610       1.995
      3.611          0.0001046           268   -> 285       0.939       3.611       1.085
      3.611          0.0001208           273   -> 288       0.624       3.612       1.159
      3.611          0.0001016           268   -> 285       0.692       3.611       1.270
      3.613          0.0000594           268   -> 285       0.996       3.613       0.466
      3.614          0.0002156           273   -> 288       0.713       3.612       0.035
      3.615          0.0000102           263   -> 281       0.984       3.615       1.568
      3.616          0.0000063           178   -> 279       1.000       3.616       0.995
      3.616          0.0001062           267   -> 284       0.943       3.616       1.384
      3.616          0.0001118           266   -> 283       0.982       3.616       0.910
      3.617          0.0000355           207   -> 279       0.997       3.616       0.962
      3.618          0.0000155           263   -> 281       0.997       3.618       0.512
      3.619          0.0000241           275   -> 292       0.952       3.619       1.840
      3.620          0.0000224           189   -> 278       0.806       3.619       0.069
      3.620          0.0002174           275   -> 292       0.954       3.620       0.155
      3.621          0.0000158           276   -> 294       0.620       3.621       1.614
      3.621          0.0000127           276   -> 294       0.653       3.621       1.414
      3.622          0.0002789           278   -> 336       0.671       3.620       0.471
      3.622          0.0008357           267   -> 284       0.839       3.620       0.879
      3.624          0.0005002           269   -> 286       0.706       3.622       0.059
      3.624          0.0000627           272   -> 288       0.814       3.625       1.868
      3.624          0.0003607           177   -> 279       0.914       3.623       0.669
      3.625          0.0008227           276   -> 294       0.992       3.624       0.405
      3.626          0.0002130           272   -> 288       0.813       3.625       0.098
      3.627          0.0000534           273   -> 289       0.838       3.627       1.897
      3.629          0.0000594           260   -> 280       1.000       3.629       1.248
      3.630          0.0003874           267   -> 285       0.978       3.630       1.521
      3.631          0.0008502           273   -> 289       0.862       3.629       0.181
      3.633          0.0005992           267   -> 285       0.980       3.632       0.324
      3.633          0.0000235           176   -> 279       1.000       3.633       0.991
      3.635          0.0000634           265   -> 282       0.881       3.635       1.866
      3.635          0.0000021           277   -> 301       0.846       3.636       1.967
      3.636          0.0000080           273   -> 290       0.728       3.637       1.971
      3.638          0.0000634           260   -> 280       0.875       3.638       0.460
      3.638          0.0004519           277   -> 301       0.780       3.637       0.070
      3.639          0.0001763           260   -> 280       0.912       3.638       0.369
      3.639          0.0000475           272   -> 289       0.868       3.640       1.927
      3.640          0.0018705           273   -> 290       0.687       3.637       0.029
      3.643          0.0000135           275   -> 293       0.895       3.644       1.924
      3.643          0.0002045           276   -> 295       0.996       3.643       1.337
      3.644          0.0015398           272   -> 289       0.868       3.641       0.310
      3.646          0.0004346           276   -> 295       0.993       3.645       0.425
      3.646          0.0000570           275   -> 293       0.787       3.645       0.311
      3.647          0.0002077           262   -> 281       0.967       3.647       1.225
      3.648          0.0000380           206   -> 279       0.981       3.648       1.033
      3.648          0.0002361           265   -> 283       0.977       3.648       1.214
      3.649          0.0000264           266   -> 284       0.976       3.649       1.590
      3.649          0.0000204           272   -> 290       0.707       3.650       1.846
      3.651          0.0004589           262   -> 281       0.998       3.651       0.575
      3.652          0.0008595           272   -> 290       0.723       3.650       0.016
      3.653          0.0000282           264   -> 282       0.997       3.653       1.482
      3.654          0.0000932           266   -> 284       0.997       3.653       0.528
      3.655          0.0000864           264   -> 282       0.996       3.655       0.506
      3.655          0.0000101           268   -> 286       0.873       3.656       1.950
      3.656          0.0000023           271   -> 287       0.805       3.656       1.970
      3.657          0.0000503           188   -> 278       1.000       3.656       0.007
      3.657          0.0003155           268   -> 286       0.869       3.656       0.054
      3.658          0.0000166           277   -> 302       0.774       3.660       1.961
      3.658          0.0006130           265   -> 283       1.000       3.657       0.706
      3.658          0.0003528           271   -> 287       0.809       3.657       0.059
      3.662          0.0000075           276   -> 296       0.760       3.664       1.917
      3.662          0.0000021           205   -> 279       1.000       3.662       1.023
      3.663          0.0000046           266   -> 285       0.712       3.663       1.341
      3.663          0.0000670           261   -> 281       0.767       3.663       1.264
      3.663          0.0000235           275   -> 294       0.993       3.663       1.556
      3.663          0.0000202           187   -> 278       1.000       3.663       0.053
      3.665          0.0000705           266   -> 285       0.992       3.665       0.657
      3.666          0.0001522           264   -> 283       0.931       3.666       0.724
      3.666          0.0000574           261   -> 281       0.997       3.666       0.754
      3.667          0.0004608           264   -> 283       0.780       3.666       0.602
      3.667          0.0001536           275   -> 294       0.928       3.666       0.256
      3.669          0.0001192           274   -> 291       0.747       3.670       1.836
      3.669          0.0015751           277   -> 302       0.763       3.661       0.185
      3.670          0.0000291           277   -> 303       0.962       3.670       1.790
      3.670          0.0000088           277   -> 303       0.960       3.670       0.166
      3.670          0.0000611           278   -> 337       1.000       3.670       0.013
      3.671          0.0000056           271   -> 288       0.926       3.671       1.892
      3.672          0.0000205           267   -> 286       0.677       3.675       1.695
      3.673          0.0001031           271   -> 288       0.962       3.672       0.408
      3.673          0.0000023           270   -> 287       0.746       3.674       1.976
      3.675          0.0000442           270   -> 287       0.748       3.674       0.012
      3.676          0.0001312           264   -> 283       0.997       3.675       0.695
      3.676          0.0006772           274   -> 291       0.666       3.671       0.132
      3.678          0.0000432           263   -> 282       0.886       3.678       1.902
      3.678          0.0000146           186   -> 278       1.000       3.678       0.019
      3.680          0.0001707           263   -> 282       0.900       3.679       0.087
      3.681          0.0000049           175   -> 279       1.000       3.681       0.997
      3.682          0.0000258           204   -> 279       1.000       3.682       0.995
      3.685          0.0000832           275   -> 295       0.990       3.685       1.638
      3.686          0.0052969           267   -> 286       0.659       3.675       0.204
      3.687          0.0002680           271   -> 289       0.983       3.687       1.613
      3.687          0.0003779           259   -> 280       0.999       3.687       1.090
      3.688          0.0002566           275   -> 295       0.986       3.687       0.389
      3.688          0.0000488           270   -> 288       0.864       3.689       1.885
      3.689          0.0002829           271   -> 289       0.978       3.688       0.544
      3.689          0.0000068           269   -> 287       0.706       3.691       1.942
      3.690          0.0007070           276   -> 297       0.979       3.689       1.207
      3.690          0.0000729           270   -> 288       0.829       3.689       0.351
      3.691          0.0004897           263   -> 283       0.998       3.691       1.405
      3.691          0.0001584           265   -> 284       0.965       3.691       1.426
      3.694          0.0001249           276   -> 297       0.926       3.693       0.854
      3.694          0.0000920           277   -> 304       0.864       3.695       1.483
      3.695          0.0008708           269   -> 287       0.709       3.691       0.119
      3.695          0.0002507           271   -> 290       0.709       3.696       1.786
      3.696          0.0003272           265   -> 284       0.987       3.695       0.551
      3.697          0.0000325           274   -> 292       0.868       3.697       1.673
      3.697          0.0000304           259   -> 280       0.966       3.697       1.041
      3.697          0.0000085           203   -> 279       0.946       3.697       0.765
      3.698          0.0000634           274   -> 292       0.944       3.698       0.143
      3.699          0.0000788           185   -> 278       0.958       3.698       0.227
      3.699          0.0001150           277   -> 304       0.946       3.697       0.139
      3.700          0.0017362           271   -> 290       0.795       3.697       0.026
      3.701          0.0016303           263   -> 283       0.998       3.699       0.587
      3.702          0.0000507           275   -> 296       0.725       3.706       1.932
      3.704          0.0000028           265   -> 285       0.684       3.705       1.859
      3.704          0.0000023           269   -> 288       0.738       3.706       1.965
      3.704          0.0001460           270   -> 289       0.786       3.704       1.821
      3.707          0.0002224           270   -> 289       0.961       3.706       0.178
      3.707          0.0000046           266   -> 286       0.767       3.708       1.981
      3.708          0.0001078           265   -> 285       0.771       3.707       0.484
      3.709          0.0000098           260   -> 281       0.846       3.709       1.416
      3.709          0.0000302           264   -> 284       0.915       3.709       1.261
      3.709          0.0000601           262   -> 282       0.892       3.709       1.507
      3.710          0.0011202           266   -> 286       0.791       3.708       0.221
      3.711          0.0013570           269   -> 288       0.739       3.707       0.043
      3.712          0.0001114           260   -> 281       0.866       3.711       0.337
      3.712          0.0005031           262   -> 282       0.942       3.711       0.368
      3.713          0.0000374           264   -> 284       0.933       3.712       0.957
      3.713          0.0000174           270   -> 290       0.630       3.714       1.508
      3.714          0.0028372           258   -> 280       0.575       3.715       0.282
      3.715          0.0000546           273   -> 291       0.710       3.717       1.950
      3.716          0.0010655           258   -> 280       0.986       3.715       0.982
      3.718          0.0002595           274   -> 293       0.835       3.722       1.675
      3.718          0.0016525           270   -> 290       0.595       3.714       0.344
      3.719          0.0033048           273   -> 291       0.711       3.717       0.010
      3.721          0.0000022           269   -> 289       0.905       3.722       1.913
      3.722          0.0001223           262   -> 283       1.000       3.722       1.101
      3.723          0.0000230           278   -> 338       1.000       3.723       0.015
      3.723          0.0000348           264   -> 285       0.999       3.723       1.397
      3.724          0.0000128           174   -> 279       0.999       3.724       0.992
      3.724          0.0000192           268   -> 287       0.810       3.725       1.927
      3.725          0.0000357           269   -> 289       0.895       3.723       0.183
      3.725          0.0000447           264   -> 285       0.995       3.725       0.580
      3.725          0.0000279           261   -> 282       0.997       3.725       1.400
      3.726          0.0000402           258   -> 280       0.882       3.726       1.283
      3.726          0.0000286           258   -> 280       0.702       3.726       1.494
      3.727          0.0002760           184   -> 278       0.988       3.726       0.047
      3.727          0.0000913           261   -> 282       0.996       3.727       0.527
      3.728          0.0017617           268   -> 287       0.752       3.725       0.072
      3.728          0.0000027           272   -> 291       0.834       3.729       1.966
      3.730          0.0000022           269   -> 290       0.735       3.732       1.965
      3.730          0.0002453           272   -> 291       0.845       3.730       0.053
      3.731          0.0001403           275   -> 297       0.999       3.731       1.338
      3.732          0.0000794           276   -> 298       0.686       3.733       1.672
      3.732          0.0002648           262   -> 283       0.953       3.732       1.037
      3.733          0.0005396           277   -> 305       0.698       3.728       0.166
      3.734          0.0001117           263   -> 284       0.987       3.734       1.455
      3.735          0.0011413           263   -> 284       0.499       3.737       0.452
      3.735          0.0004656           276   -> 298       0.710       3.733       0.129
      3.735          0.0000731           269   -> 290       0.686       3.731       0.099
      3.737          0.0015357           275   -> 297       0.953       3.735       0.411
      3.738          0.0004916           276   -> 299       0.995       3.737       1.367
      3.738          0.0000396           257   -> 280       0.993       3.738       1.071
      3.738          0.0004199           261   -> 283       0.992       3.738       1.221
      3.739          0.0020249           263   -> 284       0.956       3.737       0.287
      3.740          0.0000044           268   -> 288       0.743       3.740       1.989
      3.741          0.0001061           274   -> 294       0.756       3.741       1.586
      3.742          0.0007660           268   -> 288       0.666       3.740       0.448
      3.742          0.0006408           276   -> 299       0.865       3.742       0.977
      3.743          0.0002376           276   -> 299       0.612       3.742       1.489
      3.744          0.0000028           273   -> 292       0.726       3.744       1.994
      3.745          0.0005234           273   -> 292       0.727       3.744       0.007
      3.746          0.0000520           263   -> 285       0.589       3.747       1.835
      3.746          0.0001706           173   -> 279       0.980       3.746       0.915
      3.747          0.0011703           267   -> 287       0.707       3.744       0.157
      3.747          0.0000150           202   -> 279       0.994       3.747       0.992
      3.748          0.0000760           263   -> 285       0.811       3.747       1.790
      3.748          0.0001602           261   -> 283       0.992       3.748       0.867
      3.749          0.0002114           257   -> 280       0.997       3.748       0.878
      3.749          0.0000502           276   -> 300       0.898       3.750       1.694
      3.750          0.0010019           263   -> 285       0.943       3.749       0.362
      3.753          0.0023417           274   -> 294       0.791       3.744       0.026
      3.754          0.0005912           276   -> 300       0.866       3.751       0.050
      3.755          0.0000441           268   -> 289       0.916       3.756       1.888
      3.756          0.0000078           272   -> 292       0.809       3.756       1.979
      3.757          0.0010493           268   -> 289       0.810       3.757       0.094
      3.758          0.0000827           183   -> 278       0.999       3.757       0.032
      3.758          0.0005283           272   -> 292       0.810       3.757       0.023
      3.758          0.0000015           277   -> 306       0.744       3.760       1.971
      3.758          0.0003277           268   -> 289       0.716       3.757       0.155
      3.759          0.0000965           267   -> 288       0.747       3.759       1.826
      3.761          0.0006892           267   -> 288       0.872       3.760       0.039
      3.763          0.0001219           256   -> 280       0.855       3.763       0.864
      3.763          0.0000884           256   -> 280       0.769       3.763       1.266
      3.763          0.0001201           274   -> 295       0.582       3.763       0.746
      3.764          0.0001046           201   -> 279       0.722       3.764       0.525
      3.764          0.0000138           268   -> 290       0.598       3.765       1.917
      3.764          0.0000061           277   -> 307       0.600       3.766       1.915
      3.765          0.0000145           273   -> 293       0.581       3.769       1.784
      3.765          0.0000850           262   -> 284       0.953       3.765       1.574
      3.765          0.0000676           201   -> 279       0.727       3.764       0.468
      3.766          0.0002885           274   -> 295       0.982       3.765       0.380
      3.767          0.0005945           268   -> 290       0.738       3.765       0.164
      3.767          0.0001478           259   -> 281       0.994       3.767       1.344
      3.767          0.0000314           264   -> 286       0.811       3.768       1.952
      3.769          0.0002575           264   -> 286       0.789       3.768       0.153
      3.770          0.0005853           262   -> 284       0.956       3.769       0.372
      3.771          0.0005851           259   -> 281       0.957       3.770       0.466
      3.771          0.0006129           182   -> 278       0.748       3.767       0.210
      3.771          0.0010380           182   -> 278       0.636       3.767       0.602
      3.771          0.0004806           260   -> 282       0.878       3.772       1.360
      3.773          0.0000027           275   -> 298       0.712       3.775       1.910
      3.773          0.0001183           260   -> 282       0.857       3.772       0.168
      3.774          0.0000503           256   -> 280       0.707       3.774       1.445
      3.774          0.0000730           256   -> 280       0.898       3.774       1.315
      3.774          0.0000586           271   -> 291       0.863       3.776       1.827
      3.775          0.0001662           255   -> 280       0.999       3.775       1.160
      3.776          0.0013801           273   -> 293       0.703       3.769       0.199
      3.776          0.0000001           172   -> 279       1.000       3.776       0.996
      3.777          0.0000064           266   -> 287       0.860       3.777       1.948
      3.777          0.0002722           267   -> 289       0.930       3.776       0.134
      3.778          0.0004227           275   -> 299       0.702       3.779       0.351
      3.778          0.0000762           266   -> 287       0.757       3.777       0.121
      3.778          0.0001982           262   -> 285       0.931       3.779       1.215
      3.779          0.0002520           277   -> 308       0.705       3.780       1.686
      3.779          0.0002674           271   -> 291       0.657       3.777       0.743
      3.779          0.0001521           254   -> 280       0.990       3.779       1.152
      3.780          0.0000851           200   -> 279       0.998       3.779       0.998
      3.780          0.0005622           275   -> 299       0.514       3.784       1.428
      3.781          0.0001481           272   -> 293       0.619       3.781       1.810
      3.781          0.0003962           261   -> 284       0.935       3.781       1.602
      3.782          0.0003444           262   -> 285       0.903       3.781       0.495
      3.782          0.0000143           274   -> 296       0.878       3.784       1.586
      3.783          0.0000203           267   -> 290       0.778       3.784       1.740
      3.783          0.0000819           274   -> 296       0.718       3.784       0.502
      3.784          0.0004108           260   -> 283       0.962       3.784       1.217
      3.784          0.0001296           276   -> 301       0.855       3.786       1.830
      3.785          0.0002193           255   -> 280       0.882       3.785       0.801
      3.785          0.0001448           261   -> 284       0.811       3.785       0.539
      3.786          0.0024102           275   -> 299       0.941       3.784       0.578
      3.787          0.0005892           267   -> 290       0.656       3.784       0.104
      3.787          0.0001441           171   -> 279       1.000       3.787       0.977
      3.787          0.0000353           273   -> 294       0.943       3.788       1.747
      3.789          0.0001311           274   -> 296       0.556       3.784       0.373
      3.790          0.0001450           253   -> 280       0.909       3.790       1.176
      3.790          0.0002656           275   -> 300       0.727       3.792       1.628
      3.790          0.0000475           254   -> 280       0.806       3.790       1.381
      3.791          0.0000731           263   -> 286       0.534       3.792       1.492
      3.791          0.0002268           266   -> 288       0.925       3.792       1.319
      3.791          0.0006036           266   -> 288       0.739       3.793       0.747
      3.792          0.0000281           270   -> 291       0.784       3.793       1.922
      3.793          0.0001999           273   -> 294       0.832       3.790       0.114
      3.794          0.0002509           260   -> 283       0.996       3.793       0.507
      3.795          0.0000253           261   -> 285       0.990       3.795       1.590
      3.795          0.0001716           263   -> 286       0.589       3.793       0.150
      3.795          0.0004378           266   -> 288       0.578       3.793       0.138
      3.795          0.0004725           258   -> 281       0.882       3.796       0.670
      3.796          0.0012480           252   -> 280       0.877       3.796       0.906
      3.796          0.0011042           252   -> 280       0.965       3.796       0.910
      3.798          0.0001907           278   -> 340       0.999       3.797       0.024
      3.798          0.0001041           261   -> 285       0.989       3.797       0.334
      3.799          0.0028258           275   -> 300       0.652       3.793       0.055
      3.800          0.0000804           199   -> 279       0.990       3.800       0.939
      3.800          0.0002821           258   -> 281       0.951       3.799       0.544
      3.800          0.0001685           272   -> 294       0.980       3.800       1.314
      3.801          0.0001662           253   -> 280       0.994       3.801       0.798
      3.803          0.0000455           271   -> 292       0.993       3.803       1.588
      3.803          0.0007611           272   -> 294       0.997       3.803       0.475
      3.804          0.0016938           271   -> 292       0.981       3.804       0.290
      3.804          0.0021597           271   -> 292       0.959       3.804       0.186
      3.805          0.0000600           170   -> 279       1.000       3.805       0.990
      3.807          0.0000252           266   -> 289       0.913       3.807       1.905
      3.807          0.0001048           252   -> 280       1.000       3.807       0.900
      3.809          0.0000306           274   -> 297       0.933       3.809       1.739
      3.810          0.0000178           276   -> 302       0.905       3.810       1.907
      3.810          0.0000103           269   -> 291       0.804       3.811       1.938
      3.810          0.0000079           273   -> 295       0.867       3.810       1.634
      3.811          0.0002206           266   -> 289       0.919       3.809       0.157
      3.812          0.0000581           181   -> 278       0.883       3.812       0.049
      3.813          0.0000587           273   -> 295       0.923       3.811       0.149
      3.813          0.0006160           276   -> 302       0.832       3.811       0.087
      3.813          0.0003023           269   -> 291       0.631       3.811       0.032
      3.814          0.0000699           274   -> 297       0.992       3.813       0.365
      3.816          0.0000027           265   -> 287       0.738       3.819       1.973
      3.817          0.0000018           266   -> 290       0.860       3.817       1.951
      3.818          0.0001397           257   -> 281       0.997       3.818       1.383
      3.818          0.0000103           277   -> 309       0.713       3.824       1.932
      3.819          0.0000573           266   -> 290       0.854       3.818       0.095
      3.819          0.0000014           276   -> 303       0.799       3.820       1.944
      3.820          0.0000148           270   -> 292       0.861       3.821       1.939
      3.822          0.0001731           270   -> 292       0.863       3.821       0.049
      3.822          0.0001125           257   -> 281       0.991       3.822       0.582
      3.822          0.0000754           272   -> 295       0.988       3.822       1.599
      3.822          0.0002088           276   -> 303       0.772       3.820       0.178
      3.823          0.0000237           262   -> 286       0.747       3.824       1.940
      3.823          0.0000142           169   -> 279       1.000       3.823       1.003
      3.824          0.0001107           272   -> 295       0.989       3.824       0.372
      3.825          0.0000050           271   -> 293       0.767       3.828       1.947
      3.826          0.0000047           275   -> 301       0.784       3.828       1.969
      3.826          0.0018812           262   -> 286       0.650       3.824       0.042
      3.827          0.0000615           260   -> 284       0.983       3.827       1.618
      3.828          0.0006499           265   -> 287       0.566       3.819       0.129
      3.829          0.0000376           269   -> 292       0.662       3.838       1.782
      3.829          0.0000004           273   -> 296       0.752       3.830       1.984
      3.830          0.0000576           259   -> 282       0.989       3.830       1.459
      3.831          0.0001571           260   -> 284       0.933       3.830       0.694
      3.831          0.0001407           273   -> 296       0.634       3.830       0.102
      3.831          0.0000071           198   -> 279       1.000       3.831       0.996
      3.832          0.0013293           259   -> 282       0.962       3.831       0.227
      3.833          0.0006530           275   -> 301       0.776       3.829       0.217
      3.833          0.0001071           265   -> 288       0.716       3.834       1.798
      3.835          0.0001055           271   -> 293       0.640       3.829       0.017
      3.837          0.0000137           264   -> 287       0.894       3.837       1.906
      3.837          0.0002635           251   -> 280       0.973       3.838       0.847
      3.838          0.0000862           264   -> 287       0.915       3.837       0.209
      3.838          0.0011918           265   -> 288       0.692       3.834       0.262
      3.839          0.0000011           261   -> 286       0.712       3.840       1.989
      3.841          0.0000026           272   -> 296       0.710       3.843       1.961
      3.841          0.0000235           260   -> 285       0.915       3.841       1.840
      3.841          0.0001786           261   -> 286       0.707       3.840       0.036
      3.842          0.0002517           259   -> 283       0.997       3.842       0.909
      3.843          0.0002715           260   -> 285       0.699       3.842       0.899
      3.843          0.0002308           260   -> 285       0.775       3.842       1.148
      3.844          0.0005247           256   -> 281       0.997       3.844       1.052
      3.844          0.0001295           180   -> 278       0.996       3.843       0.298
      3.844          0.0003022           276   -> 304       0.703       3.845       1.617
      3.844          0.0007770           270   -> 293       0.856       3.845       1.185
      3.844          0.0007319           270   -> 293       0.806       3.846       1.326
      3.846          0.0006614           272   -> 296       0.604       3.843       0.151
      3.847          0.0001820           271   -> 294       0.929       3.847       1.215
      3.847          0.0000517           256   -> 281       0.920       3.847       0.904
      3.847          0.0006338           256   -> 281       0.780       3.847       0.543
      3.848          0.0001456           265   -> 289       0.778       3.849       1.723
      3.848          0.0000529           251   -> 280       0.998       3.847       0.846
      3.849          0.0001564           270   -> 293       0.787       3.846       0.064
      3.851          0.0000009           274   -> 298       0.735       3.853       1.976
      3.851          0.0000365           275   -> 302       0.895       3.852       1.831
      3.852          0.0000246           264   -> 288       0.752       3.852       1.729
      3.852          0.0001167           259   -> 283       0.865       3.852       0.913
      3.852          0.0000671           271   -> 294       0.750       3.850       0.328
      3.853          0.0002071           250   -> 280       0.823       3.853       0.439
      3.853          0.0011692           250   -> 280       0.681       3.853       0.378
      3.853          0.0013638           250   -> 280       0.696       3.853       0.422
      3.854          0.0003696           265   -> 289       0.744       3.851       0.183
      3.855          0.0002842           255   -> 281       0.994       3.855       1.443
      3.855          0.0000386           273   -> 297       0.965       3.856       1.629
      3.856          0.0004337           197   -> 279       0.891       3.856       0.486
      3.856          0.0002411           197   -> 279       0.979       3.856       0.789
      3.857          0.0000251           277   -> 310       0.761       3.862       1.832
      3.857          0.0008417           274   -> 299       0.882       3.858       1.256
      3.857          0.0005078           265   -> 290       0.658       3.859       1.338
      3.858          0.0010077           258   -> 282       0.735       3.858       0.556
      3.858          0.0003435           258   -> 282       0.968       3.858       1.231
      3.859          0.0003049           255   -> 281       0.965       3.858       0.901
      3.859          0.0011601           274   -> 299       0.680       3.862       0.779
      3.859          0.0000139           263   -> 287       0.801       3.861       1.825
      3.860          0.0001402           254   -> 281       0.997       3.860       1.279
      3.860          0.0001514           258   -> 282       0.993       3.860       0.518
      3.861          0.0000067           275   -> 303       0.889       3.862       1.914
      3.862          0.0001515           269   -> 293       0.774       3.863       0.867
      3.862          0.0001372           269   -> 293       0.811       3.863       1.237
      3.862          0.0016667           265   -> 290       0.661       3.859       0.173
      3.862          0.0000270           267   -> 291       0.782       3.863       1.908
      3.863          0.0001011           249   -> 280       0.999       3.863       1.037
      3.863          0.0004480           275   -> 303       0.805       3.862       0.269
      3.864          0.0001376           254   -> 281       0.977       3.863       0.577
      3.864          0.0002185           250   -> 280       0.996       3.864       0.703
      3.864          0.0004802           270   -> 294       0.754       3.865       0.737
      3.865          0.0001247           270   -> 294       0.913       3.865       1.184
      3.865          0.0007979           269   -> 293       0.763       3.863       0.066
      3.866          0.0005752           267   -> 291       0.799       3.864       0.082
      3.867          0.0000796           264   -> 289       0.881       3.867       1.556
      3.867          0.0012944           277   -> 310       0.634       3.862       0.531
      3.867          0.0000377           196   -> 279       1.000       3.867       0.990
      3.868          0.0001220           272   -> 297       0.973       3.868       1.290
      3.868          0.0001192           270   -> 294       0.968       3.867       0.474
      3.868          0.0000882           168   -> 279       1.000       3.868       0.993
      3.869          0.0000048           277   -> 311       0.747       3.870       1.931
      3.869          0.0001370           271   -> 295       0.973       3.869       1.514
      3.869          0.0000694           264   -> 289       0.921       3.868       0.556
      3.869          0.0000593           274   -> 300       0.907       3.870       1.581
